Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),"	24h Low (USD)",Adj Close,Volume
USD,7/23/2018,7711.109863,7414.709961,7771.5,7409.100098,7711.109863,5132480000
USD,7/24/2018,8424.269531,7716.509766,8424.269531,7705.5,8424.269531,7277689856
USD,7/25/2018,8181.390137,8379.660156,8416.870117,8086.359863,8181.390137,5845400064
USD,7/26/2018,7951.580078,8176.850098,8290.330078,7878.709961,7951.580078,4899089920
USD,7/27/2018,8165.009766,7950.399902,8262.660156,7839.759766,8165.009766,5195879936
USD,7/28/2018,8192.150391,8169.060059,8222.849609,8110.77002,8192.150391,3988750080
USD,7/29/2018,8218.459961,8205.820313,8272.259766,8141.180176,8218.459961,4107190016
USD,7/30/2018,8180.47998,8221.580078,8235.5,7917.5,8180.47998,5551400000
USD,7/31/2018,7780.439941,8181.200195,8181.529785,7696.930176,7780.439941,5287530000
USD,8/1/2018,7624.910156,7769.040039,7769.040039,7504.950195,7624.910156,4797620000
USD,8/2/2018,7567.149902,7634.189941,7712.77002,7523.439941,7567.149902,4214110000
USD,8/3/2018,7434.390137,7562.140137,7562.140137,7328.649902,7434.390137,4627150000
USD,8/4/2018,7032.850098,7438.669922,7497.490234,6984.069824,7032.850098,4268390000
USD,8/5/2018,7068.47998,7031.080078,7102.77002,6940.700195,7068.47998,3679110000
USD,8/6/2018,6951.799805,7062.939941,7166.549805,6890.540039,6951.799805,3925900000
USD,8/7/2018,6753.120117,6958.319824,7146.560059,6748.240234,6753.120117,4682800000
USD,8/8/2018,6305.799805,6746.850098,6746.850098,6226.220215,6305.799805,5064430000
USD,8/9/2018,6568.22998,6305.560059,6625.72998,6249.069824,6568.22998,4267040000
USD,8/10/2018,6184.709961,6571.419922,6591.259766,6124.52002,6184.709961,4528680000
USD,8/11/2018,6295.72998,6185.790039,6455.740234,6109.029785,6295.72998,4047850000
USD,8/12/2018,6322.689941,6283.649902,6409.850098,6237.5,6322.689941,5665250000
USD,8/13/2018,6297.569824,6341.359863,6537.049805,6225.720215,6297.569824,4083980000
USD,8/14/2018,6199.709961,6287.660156,6287.939941,5971.049805,6199.709961,5301700000
USD,8/15/2018,6308.52002,6221.419922,6588.490234,6221.419922,6308.52002,4895450000
USD,8/16/2018,6334.72998,6294.22998,6473.5,6276.410156,6334.72998,4328420000
USD,8/17/2018,6580.629883,6340.910156,6582.5,6324.970215,6580.629883,4992990000
USD,8/18/2018,6423.759766,6583.430176,6617.350098,6353.72998,6423.759766,3984520000
USD,8/19/2018,6506.069824,6422.569824,6537.97998,6361.549805,6506.069824,3311170000
USD,8/20/2018,6308.529785,6500.509766,6536.919922,6297.930176,6308.529785,3665100000
USD,8/21/2018,6488.759766,6301.069824,6500.870117,6298.240234,6488.759766,3377180000
USD,8/22/2018,6376.709961,6486.25,6816.790039,6310.109863,6376.709961,4668110000
USD,8/23/2018,6534.879883,6371.339844,6546.540039,6371.339844,6534.879883,3426180000
USD,8/24/2018,6719.959961,6551.52002,6719.959961,6498.640137,6719.959961,4097820000
USD,8/25/2018,6763.189941,6719.950195,6789.629883,6700.959961,6763.189941,3312600000
USD,8/26/2018,6707.259766,6754.640137,6774.75,6620.75,6707.259766,3295500000
USD,8/27/2018,6884.640137,6710.799805,6884.640137,6689.709961,6884.640137,4019000000
USD,8/28/2018,7096.279785,6891.080078,7109.560059,6882.339844,7096.279785,4659940000
USD,8/29/2018,7047.160156,7091.709961,7113.299805,6970.819824,7047.160156,4145880000
USD,8/30/2018,6978.22998,7043.759766,7072.689941,6834.689941,6978.22998,4463250000
USD,8/31/2018,7037.580078,6973.970215,7057.169922,6920.160156,7037.580078,4495650000
USD,9/1/2018,7193.25,7044.810059,7242.290039,7038.049805,7193.25,4116050000
USD,9/2/2018,7272.720215,7189.580078,7306.310059,7132.160156,7272.720215,4329540000
USD,9/3/2018,7260.060059,7279.029785,7317.939941,7208.149902,7260.060059,4087760000
USD,9/4/2018,7361.660156,7263,7388.259766,7255.439941,7361.660156,4273640000
USD,9/5/2018,6792.830078,7361.459961,7388.430176,6792.830078,6792.830078,5800460000
USD,9/6/2018,6529.169922,6755.140137,6755.140137,6404.720215,6529.169922,5523470000
USD,9/7/2018,6467.069824,6528.919922,6555.290039,6396.870117,6467.069824,4264680000
USD,9/8/2018,6225.97998,6460.169922,6534.25,6197.52002,6225.97998,3835060000
USD,9/9/2018,6300.859863,6223.379883,6446.259766,6201.220215,6300.859863,3671890000
USD,9/10/2018,6329.700195,6301.569824,6374.97998,6292.759766,6329.700195,3714100000
USD,9/11/2018,6321.200195,6331.879883,6398.919922,6260.209961,6321.200195,3849910000
USD,9/12/2018,6351.799805,6317.009766,6363.870117,6265.089844,6351.799805,4064230000
USD,9/13/2018,6517.310059,6354.240234,6535.410156,6354.240234,6517.310059,4210910000
USD,9/14/2018,6512.709961,6515.410156,6596.100098,6456.169922,6512.709961,4076220000
USD,9/15/2018,6543.200195,6509.399902,6561.720215,6493.549805,6543.200195,3216300000
USD,9/16/2018,6517.180176,6536.680176,6544.330078,6460.100098,6517.180176,3273730000
USD,9/17/2018,6281.200195,6514.060059,6540.209961,6257.52002,6281.200195,3910780000
USD,9/18/2018,6371.299805,6280.910156,6384.180176,6265.709961,6371.299805,4180090000
USD,9/19/2018,6398.540039,6371.850098,6448.459961,6208.339844,6398.540039,4431340000
USD,9/20/2018,6519.669922,6398.850098,6529.259766,6395.950195,6519.669922,4348110000
USD,9/21/2018,6734.950195,6513.870117,6794.330078,6496.359863,6734.950195,6531940000
USD,9/22/2018,6721.97998,6735.049805,6814.560059,6616.799805,6721.97998,4509660000
USD,9/23/2018,6710.629883,6715.319824,6766.149902,6679.419922,6710.629883,4197500000
USD,9/24/2018,6595.410156,6704.77002,6713.560059,6580.899902,6595.410156,4177310000
USD,9/25/2018,6446.470215,6603.640137,6603.640137,6381.859863,6446.470215,4726180000
USD,9/26/2018,6495,6452.790039,6585.910156,6397.890137,6495,4437300000
USD,9/27/2018,6676.75,6495.290039,6712.100098,6464.950195,6676.75,4606810000
USD,9/28/2018,6644.129883,6678.75,6785.029785,6598.319824,6644.129883,5014430000
USD,9/29/2018,6601.959961,6643.100098,6643.100098,6511.649902,6601.959961,4363690000
USD,9/30/2018,6625.560059,6604.709961,6643.779785,6566.540039,6625.560059,4002280000
USD,10/1/2018,6589.620117,6619.850098,6653.299805,6549.080078,6589.620117,4000970000
USD,10/2/2018,6556.100098,6593.240234,6611.839844,6537.899902,6556.100098,3979260000
USD,10/3/2018,6502.589844,6553.859863,6571.459961,6454.029785,6502.589844,3887310000
USD,10/4/2018,6576.689941,6497.910156,6603.310059,6497.910156,6576.689941,3838410000
USD,10/5/2018,6622.47998,6574.149902,6623.620117,6557.410156,6622.47998,3671500000
USD,10/6/2018,6588.310059,6622.450195,6628.540039,6577.799805,6588.310059,3259740000
USD,10/7/2018,6602.950195,6590.680176,6641.490234,6557.040039,6602.950195,3306630000
USD,10/8/2018,6652.22998,6600.189941,6675.060059,6576.040039,6652.22998,3979460000
USD,10/9/2018,6642.640137,6653.080078,6661.410156,6606.939941,6642.640137,3580810000
USD,10/10/2018,6585.529785,6640.290039,6640.290039,6538.959961,6585.529785,3787650000
USD,10/11/2018,6256.240234,6586.740234,6586.740234,6243.740234,6256.240234,5181640000
USD,10/12/2018,6274.580078,6239.25,6328.5,6236.470215,6274.580078,3783500000
USD,10/13/2018,6285.990234,6278.080078,6308.509766,6259.810059,6285.990234,3064030000
USD,10/14/2018,6290.930176,6288.490234,6363.209961,6280.149902,6290.930176,3085320000
USD,10/15/2018,6596.540039,6292.640137,6965.060059,6258.680176,6596.540039,7370770000
USD,10/16/2018,6596.109863,6601.410156,6673.589844,6571.370117,6596.109863,4074800000
USD,10/17/2018,6544.430176,6590.52002,6601.209961,6517.450195,6544.430176,4088420000
USD,10/18/2018,6476.709961,6542.330078,6567.540039,6450.040039,6476.709961,3924080000
USD,10/19/2018,6465.410156,6478.069824,6493.680176,6445.310059,6465.410156,3578870000
USD,10/20/2018,6489.189941,6460.919922,6497.720215,6449,6489.189941,3379130000
USD,10/21/2018,6482.350098,6490.089844,6556.379883,6476,6482.350098,3253610000
USD,10/22/2018,6487.160156,6486.049805,6543.799805,6462.97998,6487.160156,3672860000
USD,10/23/2018,6475.740234,6472.359863,6506.009766,6451.27002,6475.740234,3716150000
USD,10/24/2018,6495.839844,6478.890137,6521.990234,6468.859863,6495.839844,3424670000
USD,10/25/2018,6476.290039,6484.649902,6504.649902,6447.029785,6476.290039,3230550000
USD,10/26/2018,6474.75,6468.439941,6498.290039,6449.609863,6474.75,3306050000
USD,10/27/2018,6480.379883,6480.839844,6507.410156,6453.529785,6480.379883,3393250000
USD,10/28/2018,6486.390137,6482.660156,6502.279785,6447.910156,6486.390137,3445190000
USD,10/29/2018,6332.629883,6492.350098,6503.600098,6306.990234,6332.629883,4199910000
USD,10/30/2018,6334.27002,6337.040039,6364.990234,6310.140137,6334.27002,3781100000
USD,10/31/2018,6317.609863,6336.990234,6349.160156,6316.879883,6317.609863,4191240000
USD,11/1/2018,6377.779785,6318.140137,6547.140137,6311.830078,6377.779785,3789400000
USD,11/2/2018,6388.439941,6378.919922,6396.859863,6327.379883,6388.439941,4234870000
USD,11/3/2018,6361.259766,6387.240234,6400.069824,6342.370117,6361.259766,3658640000
USD,11/4/2018,6376.129883,6365.470215,6388.629883,6294.569824,6376.129883,4390020000
USD,11/5/2018,6419.660156,6363.620117,6480.589844,6363.620117,6419.660156,4174800000
USD,11/6/2018,6461.009766,6433.379883,6463.549805,6408.160156,6461.009766,4700040000
USD,11/7/2018,6530.140137,6468.5,6552.160156,6468.310059,6530.140137,4941260000
USD,11/8/2018,6453.720215,6522.27002,6536.919922,6438.529785,6453.720215,4665260000
USD,11/9/2018,6385.620117,6442.600098,6456.459961,6373.370117,6385.620117,4346820000
USD,11/10/2018,6409.220215,6386.129883,6437.279785,6385.310059,6409.220215,3705320000
USD,11/11/2018,6411.27002,6413.629883,6423.25,6350.169922,6411.27002,3939060000
USD,11/12/2018,6371.27002,6411.759766,6434.209961,6360.470215,6371.27002,4295770000
USD,11/13/2018,6359.490234,6373.189941,6395.27002,6342.669922,6359.490234,4503800000
USD,11/14/2018,5738.350098,6351.240234,6371.549805,5544.089844,5738.350098,7398940000
USD,11/15/2018,5648.029785,5736.149902,5774.819824,5358.379883,5648.029785,7032140000
USD,11/16/2018,5575.549805,5645.319824,5657.02002,5498.939941,5575.549805,5279320000
USD,11/17/2018,5554.330078,5578.580078,5578.580078,5519.560059,5554.330078,4303150000
USD,11/18/2018,5623.540039,5559.740234,5653.609863,5559.740234,5623.540039,4159680000
USD,11/19/2018,4871.490234,5620.779785,5620.779785,4842.910156,4871.490234,7039560000
USD,11/20/2018,4451.870117,4863.930176,4951.609863,4272.109863,4451.870117,8428290000
USD,11/21/2018,4602.169922,4465.540039,4675.72998,4343.97998,4602.169922,6120120000
USD,11/22/2018,4365.939941,4611.569824,4629.640137,4365.640137,4365.939941,4569370000
USD,11/23/2018,4347.109863,4360.700195,4396.419922,4195.680176,4347.109863,4871490000
USD,11/24/2018,3880.76001,4347.689941,4413.089844,3795.159912,3880.76001,4679500000
USD,11/25/2018,4009.969971,3880.780029,4120.870117,3585.060059,4009.969971,6825640000
USD,11/26/2018,3779.129883,4015.070068,4107.140137,3643.919922,3779.129883,6476900000
USD,11/27/2018,3820.719971,3765.949951,3862.959961,3661.01001,3820.719971,5998720000
USD,11/28/2018,4257.419922,3822.469971,4385.899902,3822.469971,4257.419922,7280280000
USD,11/29/2018,4278.84668,4269.004395,4413.020508,4145.765137,4278.84668,6503347767
USD,11/30/2018,4017.268555,4289.088867,4322.976563,3942.822021,4017.268555,6048016717
USD,12/1/2018,4214.671875,4024.464355,4309.377441,3969.710693,4214.671875,5375314093
USD,12/2/2018,4139.87793,4200.733398,4301.519531,4110.978516,4139.87793,5262697895
USD,12/3/2018,3894.130859,4147.32373,4155.979492,3840.446289,3894.130859,5089570994
USD,12/4/2018,3956.893799,3886.294922,4075.627686,3832.75,3956.893799,5028069239
USD,12/5/2018,3753.994873,3958.894775,3969.535889,3753.994873,3753.994873,5302481574
USD,12/6/2018,3521.101807,3754.074463,3874.966064,3521.101807,3521.101807,5878333109
USD,12/7/2018,3419.937256,3512.590332,3512.590332,3280.22876,3419.937256,6835615448
USD,12/8/2018,3476.114746,3421.9104,3506.043457,3350.650635,3476.114746,5305024497
USD,12/9/2018,3614.234375,3473.227539,3685.305664,3469.094238,3614.234375,4947372847
USD,12/10/2018,3502.656006,3612.046387,3647.33252,3470.144531,3502.656006,5020968740
USD,12/11/2018,3424.588135,3497.554688,3513.185059,3392.25,3424.588135,4696765188
USD,12/12/2018,3486.950195,3421.458252,3534.228516,3413.481445,3486.950195,4139364829
USD,12/13/2018,3313.677246,3487.879395,3489.739502,3298.13208,3313.677246,4343372456
USD,12/14/2018,3242.484863,3311.751953,3329.555908,3206.542236,3242.484863,4372763663
USD,12/15/2018,3236.761719,3243.997559,3275.37793,3191.303467,3236.761719,3551763561
USD,12/16/2018,3252.839111,3236.274658,3305.753174,3233.819824,3252.839111,3744248994
USD,12/17/2018,3545.864746,3253.123047,3597.917969,3253.123047,3545.864746,5409247918
USD,12/18/2018,3696.059082,3544.761475,3701.349365,3487.169189,3696.059082,5911325473
USD,12/19/2018,3745.950684,3706.824951,3949.322998,3687.22998,3745.950684,6810689119
USD,12/20/2018,4134.441406,3742.195068,4191.228516,3728.974609,4134.441406,8927129279
USD,12/21/2018,3896.543701,4133.703613,4198.429688,3850.946289,3896.543701,7206015706
USD,12/22/2018,4014.182617,3898.08374,4014.182617,3855.739014,4014.182617,5605823233
USD,12/23/2018,3998.980225,4020.994629,4085.723633,3976.405762,3998.980225,6151275490
USD,12/24/2018,4078.599121,4000.331787,4271.79248,4000.331787,4078.599121,7240968501
USD,12/25/2018,3815.490723,4081.030518,4089.561523,3760.020508,3815.490723,6158207293
USD,12/26/2018,3857.297607,3819.666748,3893.359619,3769.86377,3857.297607,5326547918
USD,12/27/2018,3654.833496,3854.688477,3874.416992,3645.448486,3654.833496,5130222366
USD,12/28/2018,3923.918701,3653.131836,3956.135986,3642.63208,3923.918701,5631554348
USD,12/29/2018,3820.408691,3932.491699,3963.758789,3820.408691,3820.408691,4991655917
USD,12/30/2018,3865.952637,3822.384766,3901.908936,3797.219238,3865.952637,4770578575
USD,12/31/2018,3742.700439,3866.839111,3868.74292,3725.867432,3742.700439,4661840806
USD,1/1/2019,3843.52002,3746.713379,3850.913818,3707.231201,3843.52002,4324200990
USD,1/2/2019,3943.409424,3849.216309,3947.981201,3817.409424,3943.409424,5244856836
USD,1/3/2019,3836.741211,3931.048584,3935.685059,3826.2229,3836.741211,4530215219
USD,1/4/2019,3857.717529,3832.040039,3865.93457,3783.85376,3857.717529,4847965467
USD,1/5/2019,3845.19458,3851.973877,3904.903076,3836.900146,3845.19458,5137609824
USD,1/6/2019,4076.632568,3836.519043,4093.297363,3826.513184,4076.632568,5597027440
USD,1/7/2019,4025.248291,4078.584961,4092.613525,4020.894043,4025.248291,5228625637
USD,1/8/2019,4030.8479,4028.472168,4109.020996,3996.955322,4030.8479,5306593305
USD,1/9/2019,4035.296387,4031.552002,4068.403564,4022.662842,4035.296387,5115905225
USD,1/10/2019,3678.924561,4034.411377,4064.06665,3659.174561,3678.924561,6874143796
USD,1/11/2019,3687.365479,3674.015381,3713.881836,3653.069824,3687.365479,5538712865
USD,1/12/2019,3661.301025,3686.973145,3698.978271,3653.810791,3661.301025,4778170883
USD,1/13/2019,3552.953125,3658.868164,3674.76001,3544.927246,3552.953125,4681302466
USD,1/14/2019,3706.052246,3557.311035,3727.836182,3552.285156,3706.052246,5651384490
USD,1/15/2019,3630.675293,3704.216309,3720.15332,3619.949219,3630.675293,5537192302
USD,1/16/2019,3655.006836,3631.509766,3685.7771,3624.67334,3655.006836,5394457145
USD,1/17/2019,3678.563965,3651.871094,3680.135986,3621.960938,3678.563965,5464420383
USD,1/18/2019,3657.839355,3677.990479,3682.52002,3637.080811,3657.839355,5002961727
USD,1/19/2019,3728.568359,3652.37793,3758.533447,3652.37793,3728.568359,5955691380
USD,1/20/2019,3601.013672,3725.446045,3743.387939,3583.019531,3601.013672,5582489560
USD,1/21/2019,3576.032471,3600.372803,3608.84082,3558.537109,3576.032471,5004347059
USD,1/22/2019,3604.577148,3575.081299,3620.746582,3539.721436,3604.577148,5313623556
USD,1/23/2019,3585.123047,3605.557129,3623.067871,3565.313965,3585.123047,5433755649
USD,1/24/2019,3600.865479,3584.500244,3616.087402,3569.092773,3600.865479,5262869046
USD,1/25/2019,3599.765869,3607.390381,3612.927734,3575.597412,3599.765869,5265847539
USD,1/26/2019,3602.460449,3599.715332,3654.933105,3593.345947,3602.460449,5098183235
USD,1/27/2019,3583.96582,3604.687256,3612.671387,3567.24585,3583.96582,5570752966
USD,1/28/2019,3470.450439,3584.283203,3586.750977,3439.23291,3470.450439,6908930483
USD,1/29/2019,3448.116943,3468.870117,3476.06543,3400.819824,3448.116943,5897159493
USD,1/30/2019,3486.181641,3443.896973,3495.174805,3429.387939,3486.181641,5955112627
USD,1/31/2019,3457.792725,3485.40918,3504.804932,3447.915771,3457.792725,5831198271
USD,2/1/2019,3487.945313,3460.547119,3501.954102,3431.591553,3487.945313,5422926707
USD,2/2/2019,3521.060791,3484.625977,3523.287354,3467.574707,3521.060791,5071623601
USD,2/3/2019,3464.013428,3516.139648,3521.388184,3447.924316,3464.013428,5043937584
USD,2/4/2019,3459.154053,3467.21167,3476.223877,3442.586914,3459.154053,5332718886
USD,2/5/2019,3466.357422,3454.950928,3478.148193,3451.937012,3466.357422,5227549545
USD,2/6/2019,3413.767822,3469.091797,3469.091797,3398.56543,3413.767822,5482196038
USD,2/7/2019,3399.47168,3414.929443,3427.945557,3394.218506,3399.47168,5004962683
USD,2/8/2019,3666.780273,3401.376465,3695.614014,3391.023682,3666.780273,7735623101
USD,2/9/2019,3671.203613,3671.585938,3679.941406,3646.559326,3671.203613,6158833645
USD,2/10/2019,3690.188232,3673.201416,3695.036133,3640.97998,3690.188232,6282256903
USD,2/11/2019,3648.430664,3695.613037,3695.613037,3642.287842,3648.430664,6277056434
USD,2/12/2019,3653.528564,3642.751953,3668.586914,3618.556885,3653.528564,6480384532
USD,2/13/2019,3632.070557,3653.604004,3669.746582,3617.246338,3632.070557,6438903823
USD,2/14/2019,3616.880859,3631.170166,3646.256592,3607.697754,3616.880859,6271044418
USD,2/15/2019,3620.810791,3617.368408,3647.795166,3608.206543,3620.810791,6091952231
USD,2/16/2019,3629.787598,3615.270264,3652.841309,3615.270264,3629.787598,5934744052
USD,2/17/2019,3673.836182,3633.359375,3680.537354,3619.182129,3673.836182,7039512503
USD,2/18/2019,3915.714355,3671.369873,3936.665039,3669.982422,3915.714355,9908216640
USD,2/19/2019,3947.094482,3911.661621,4010.879395,3908.153076,3947.094482,9933626655
USD,2/20/2019,3999.820557,3946.685059,4000.486328,3926.246826,3999.820557,8693373948
USD,2/21/2019,3954.118164,4000.256836,4010.009521,3940.108154,3954.118164,7775128102
USD,2/22/2019,4005.526611,3952.406494,4006.53833,3950.816406,4005.526611,7826525254
USD,2/23/2019,4142.526855,3998.91626,4166.286133,3968.726807,4142.526855,8922258316
USD,2/24/2019,3810.42749,4145.458008,4210.641602,3793.708984,3810.42749,10794227451
USD,2/25/2019,3882.696289,3807.002441,3913.707275,3807.002441,3882.696289,9318796067
USD,2/26/2019,3854.35791,3878.697266,3891.578857,3837.986328,3854.35791,7931218996
USD,2/27/2019,3851.047363,3857.479736,3888.80249,3787.058838,3851.047363,8301309684
USD,2/28/2019,3854.7854,3848.261963,3906.05835,3845.821289,3854.7854,8399767798
USD,3/1/2019,3859.58374,3853.75708,3907.79541,3851.692383,3859.58374,7661247975
USD,3/2/2019,3864.415039,3855.318115,3874.607422,3832.12793,3864.415039,7578786076
USD,3/3/2019,3847.175781,3862.266113,3875.483643,3836.905762,3847.175781,7253558152
USD,3/4/2019,3761.557129,3845.091553,3867.381836,3733.749756,3761.557129,9029175788
USD,3/5/2019,3896.375,3759.83252,3903.916748,3745.183105,3896.375,10174126415
USD,3/6/2019,3903.942627,3897.081055,3919.510498,3871.460693,3903.942627,9175291529
USD,3/7/2019,3911.484375,3903.384766,3939.373291,3894.113037,3911.484375,9584165519
USD,3/8/2019,3901.131592,3913.22583,3950.432129,3875.228516,3901.131592,10638638944
USD,3/9/2019,3963.313721,3894.55249,3987.237793,3892.390381,3963.313721,10796103518
USD,3/10/2019,3951.599854,3966.174316,3966.174316,3924.381104,3951.599854,9713267607
USD,3/11/2019,3905.227295,3953.740234,3966.384766,3889.239014,3905.227295,10125901903
USD,3/12/2019,3909.15625,3903.758301,3926.88916,3863.559082,3909.15625,9809887079
USD,3/13/2019,3906.717285,3913.047363,3926.597656,3891.904297,3906.717285,9469184841
USD,3/14/2019,3924.369141,3905.576904,3946.504395,3901.296875,3924.369141,10480789570
USD,3/15/2019,3960.911133,3926.66333,3968.542969,3914.015381,3960.911133,9394210605
USD,3/16/2019,4048.72583,3963.900146,4077.036377,3961.657471,4048.72583,9856166973
USD,3/17/2019,4025.229004,4047.719482,4054.12207,4006.411133,4025.229004,8221625400
USD,3/18/2019,4032.507324,4029.968506,4071.556641,4009.117188,4032.507324,9646954186
USD,3/19/2019,4071.190186,4032.691895,4082.216064,4023.8125,4071.190186,9344919956
USD,3/20/2019,4087.476318,4070.793945,4089.461914,4031.11084,4087.476318,10175916388
USD,3/21/2019,4029.326904,4083.953857,4097.359863,4005.151367,4029.326904,10831212662
USD,3/22/2019,4023.968262,4028.514648,4053.906738,4021.54248,4023.968262,9252935969
USD,3/23/2019,4035.826416,4022.713379,4049.882568,4015.9646,4035.826416,9578850549
USD,3/24/2019,4022.168213,4035.163574,4040.699707,4006.192871,4022.168213,9144851065
USD,3/25/2019,3963.070557,4024.112793,4038.84082,3934.03125,3963.070557,10359818883
USD,3/26/2019,3985.080811,3969.22876,3985.080811,3944.753174,3985.080811,10707678815
USD,3/27/2019,4087.066162,3984.244873,4087.066162,3977.810547,4087.066162,10897131934
USD,3/28/2019,4069.107178,4087.584473,4094.9021,4040.266357,4069.107178,9353915899
USD,3/29/2019,4098.374512,4068.299805,4113.500977,4034.097168,4098.374512,10918665557
USD,3/30/2019,4106.660156,4092.13623,4296.806641,4053.909668,4106.660156,9732688060
USD,3/31/2019,4105.404297,4105.456055,4113.023438,4094.10083,4105.404297,9045122443
USD,4/1/2019,4158.183105,4105.362305,4164.953125,4096.901367,4158.183105,10157794171
USD,4/2/2019,4879.87793,4156.919434,4905.95459,4155.316895,4879.87793,21315047816
USD,4/3/2019,4973.021973,4879.958008,5307.003418,4876.621094,4973.021973,22899891582
USD,4/4/2019,4922.798828,4971.307617,5063.159668,4836.793945,4922.798828,18251810240
USD,4/5/2019,5036.681152,4922.806152,5053.509766,4919.491699,5036.681152,16837325387
USD,4/6/2019,5059.817383,5036.792969,5205.821777,4992.222168,5059.817383,16929795194
USD,4/7/2019,5198.896973,5062.793945,5235.186523,5050.412109,5198.896973,16655416140
USD,4/8/2019,5289.770996,5199.835449,5318.836426,5148.211914,5289.770996,17154113634
USD,4/9/2019,5204.958496,5289.917969,5289.917969,5167.418945,5204.958496,14722104361
USD,4/10/2019,5324.551758,5204.105469,5421.651367,5193.382324,5324.551758,15504590933
USD,4/11/2019,5064.487793,5325.081543,5354.225586,5017.296387,5064.487793,16555616019
USD,4/12/2019,5089.539063,5061.200684,5103.274414,4955.852539,5089.539063,13675206312
USD,4/13/2019,5096.586426,5088.850098,5127.12207,5061.589355,5096.586426,10823289598
USD,4/14/2019,5167.722168,5095.758789,5184.016113,5053.568359,5167.722168,10391952498
USD,4/15/2019,5067.108398,5167.321777,5196.606934,5024.069336,5067.108398,12290155061
USD,4/16/2019,5235.55957,5066.577637,5238.945313,5055.194824,5235.55957,11618660197
USD,4/17/2019,5251.937988,5236.135254,5274.275391,5219.205566,5251.937988,12438480677
USD,4/18/2019,5298.385742,5251.480469,5319.986328,5250.506836,5298.385742,13256489918
USD,4/19/2019,5303.8125,5298.154297,5336.680176,5233.334961,5303.8125,13780238655
USD,4/20/2019,5337.88623,5304.160645,5358.490723,5295.87793,5337.88623,13169647522
USD,4/21/2019,5314.53125,5335.878906,5359.924805,5257.339355,5314.53125,13731844223
USD,4/22/2019,5399.365234,5312.494629,5422.6875,5280.276855,5399.365234,14601631648
USD,4/23/2019,5572.362305,5399.365723,5633.802246,5389.408691,5572.362305,15867308108
USD,4/24/2019,5464.866699,5571.508301,5642.044434,5418.263184,5464.866699,17048033399
USD,4/25/2019,5210.515625,5466.524414,5542.238281,5181.338867,5210.515625,15330283408
USD,4/26/2019,5279.348145,5210.304688,5383.634277,5177.368652,5279.348145,16812108040
USD,4/27/2019,5268.291016,5279.471191,5310.75,5233.635742,5268.291016,13111274675
USD,4/28/2019,5285.13916,5271.746582,5326.231934,5255.683594,5285.13916,12819992056
USD,4/29/2019,5247.352539,5284.858398,5311.274902,5216.487793,5247.352539,13735490672
USD,4/30/2019,5350.726563,5247.726074,5363.257324,5224.189941,5350.726563,13878964574
USD,5/1/2019,5402.697266,5350.914551,5418.003906,5347.645996,5402.697266,13679528236
USD,5/2/2019,5505.283691,5402.422852,5522.262695,5394.217285,5505.283691,14644460907
USD,5/3/2019,5768.289551,5505.552246,5865.881836,5490.20166,5768.289551,18720780006
USD,5/4/2019,5831.16748,5769.202637,5886.893555,5645.469238,5831.16748,17567780766
USD,5/5/2019,5795.708496,5831.068359,5833.862793,5708.035156,5795.708496,14808830723
USD,5/6/2019,5746.807129,5791.693359,5802.95752,5653.6875,5746.807129,15737171804
USD,5/7/2019,5829.501465,5745.599121,5988.178223,5741.395996,5829.501465,18026409033
USD,5/8/2019,5982.45752,5849.481445,5989.980957,5794.71582,5982.45752,15320605300
USD,5/9/2019,6174.528809,5982.316406,6183.039063,5982.316406,6174.528809,16784645411
USD,5/10/2019,6378.849121,6175.822754,6434.617676,6161.519043,6378.849121,19419875368
USD,5/11/2019,7204.771484,6379.666992,7333.00293,6375.69873,7204.771484,28867562329
USD,5/12/2019,6972.371582,7203.507324,7503.87207,6815.770996,6972.371582,27773333680
USD,5/13/2019,7814.915039,6971.178223,8047.413086,6898.282227,7814.915039,28677672181
USD,5/14/2019,7994.416016,7807.884277,8268.712891,7696.391113,7994.416016,32031452227
USD,5/15/2019,8205.167969,7989.374512,8216.423828,7899.106934,8205.167969,28344112920
USD,5/16/2019,7884.90918,8194.500977,8320.824219,7729.608398,7884.90918,33167197581
USD,5/17/2019,7343.895508,7886.925781,7929.145508,7038.124512,7343.895508,30066644905
USD,5/18/2019,7271.208008,7341.664551,7447.271973,7251.504395,7271.208008,21354286562
USD,5/19/2019,8197.689453,7267.962891,8261.941406,7267.962891,8197.689453,25902422040
USD,5/20/2019,7978.309082,8196.923828,8200.967773,7678.781738,7978.309082,23843404340
USD,5/21/2019,7963.327637,7977.969238,8062.167969,7843.339844,7963.327637,25127245056
USD,5/22/2019,7680.066406,7956.291992,7997.612305,7615.987305,7680.066406,24719473175
USD,5/23/2019,7881.84668,7677.269043,7943.791504,7533.196777,7881.84668,24457107820
USD,5/24/2019,7987.371582,7881.695313,8140.719727,7824.44873,7987.371582,25919126991
USD,5/25/2019,8052.543945,7991.885254,8117.925781,7965.976074,8052.543945,22256813107
USD,5/26/2019,8673.21582,8055.206055,8687.520508,7924.67041,8673.21582,26677970091
USD,5/27/2019,8805.77832,8674.072266,8907.174805,8668.705078,8805.77832,27949839564
USD,5/28/2019,8719.961914,8802.757813,8807.016602,8634.72168,8719.961914,24226919267
